Address,Latitude,Longitude,Category,Incident
"Arra, Jharkhand 825302, India",23.99959525,85.36876349692298,Touching /Groping," at night when i was sleeping.  
						  More Information »
« Less Information
"
"Umri Pragane Balapur, Maharashtra, India",20.71877165,77.03033212381217,Rape / Sexual Assault," I have been raped by two people  
						  More Information »
« Less Information
"
"Kashmere Gate, Lothian Road, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Taking pictures," While travelling in the metro, a group of teenagers were clicking pictures which was making the girls really uncomfortable.  
						  More Information »
« Less Information
"
"Sion Railway Station (W), Station Road, Sindhi Colony, Sion, Mumbai, Maharashtra 400022, India",19.0465213,72.8632834,Catcalls/Whistles," There are always men , bhayas , who sit all across right up from the Urinal (near the signal before sion station, right up to the staircase...  
						  More Information »
« Less Information
"
"Vaishali Enclave, Lala Jagat Narayan Marg, Kapil Vihar, Pitampura, New Delhi, Delhi 110088, India",28.696832800000003,77.14245952839511,Ogling/Facial Expressions/Staring," I was eating in a restaurant and i saw a guy making vulgar expressions at me  
						  More Information »
« Less Information
"
"Lajpat Nagar, Block E, Sector 4, Rajendra Nagar, Ghaziabad, Uttar Pradesh, India",28.679745,77.3576545,Touching /Groping," Touching, groping  
						  More Information »
« Less Information
"
"Kochi, Kerala, India",9.9674277,76.2454436,Commenting," Stalking and commenting by a group of men  
						  More Information »
« Less Information
"
India,22.3511148,78.6677428,Commenting," people are scared of chain snatching .I have witness bikers entered in residential area and snatching chain and purses from wom en .Incidents...  
						  More Information »
« Less Information
"
"Rajiv Chowk Metro Station Gate No. 1, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001, India",28.6337981,77.218344,Touching /Groping," I was entering the metro when someone touched my butt and breast  
						  More Information »
« Less Information
"
"Noida Sector - 15 Metro Rail Station, DSC Marg, New Okhla, Sector 2, Noida, Uttar Pradesh 201301, India",28.5850799,77.31526236234811,Touching /Groping," A man groped my breasts when i was entering the train  
						  More Information »
« Less Information
"
"Brigade Road Bus Stop, Brigade Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",12.9747363,77.6083147,Touching /Groping," Touching, groping  
						  More Information »
« Less Information
"
"Ghonda Patti Chauhan, Ghonda, Shahdara, New Delhi, Delhi 110053, India",28.6817299,77.3281172,Commenting," Harassment in the DTC bus.  
						  More Information »
« Less Information
"
"Vigyan Vihar, Vibhav Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",27.1687164,78.0389678,Touching /Groping," I was on my way home when some boys on bikes tried to touch me. they were following me and tried to snatch my purse.  
						  More Information »
« Less Information
"
"Nangloi, New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," Inappropriate and dangerous behaviour.  
						  More Information »
« Less Information
"
"Sector 18, Noida, Uttar Pradesh 201301, India",28.5705399,77.3228931,Ogling/Facial Expressions/Staring," I was crossing the road with my mother and 2 guys passed a comment, waited on the bike, gave us the look and went away.  
						  More Information »
« Less Information
"
"Munirka, New Delhi, Delhi, India",28.5568967,77.1750592,Commenting," Commenting at Munirka  
						  More Information »
« Less Information
"
"Hauz Khas Metro Station, Gamal Abdel Nasser Marg, Sarvapriya Vihar, Block 1, Sarvapriya Vihar, New Delhi, Delhi 110016, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," A boy rubbed his penis against my backside  
						  More Information »
« Less Information
"
"Jharoda Majra, Jharoda, Wazirabad, New Delhi, Delhi, India",28.7114169,77.2289364,Touching /Groping," A man was touching my back  
						  More Information »
« Less Information
"
"Sector 1, Pushp Vihar, New Delhi, Delhi 110017, India",28.6138954,77.2090057,Touching /Groping," A boy tried to manhandle a girl that he mistook for his friend.  
						  More Information »
« Less Information
"
"Sector 6 Dwarka, Dwarka, New Delhi, Delhi, India",28.5711087,77.0730945,Ogling/Facial Expressions/Staring," A man in a car approached me and offered me a car ride. After i sat in, several hundred meters ahead, he asked to suck his dick. When I declined,...  
						  More Information »
« Less Information
"
"Hazrataganj Crossing Bus Stop, Ashok Marg, Hazratganj, Lucknow, Uttar Pradesh 226001, India",26.8430224,80.9420367,Sexual Invites," when i was returning from coaching  
						  More Information »
« Less Information
"
"Lal Kurti Cantonment, Lal Kurti, Roorkee Cantonment, Roorkee, Uttarakhand 247667, India",29.8693496,77.8902124,Touching /Groping," I was walking by and a man came from behind and groped me for some seconds.He then went by me after giving me a long and dirty stare.  
						  More Information »
« Less Information
"
"sec 6, Dwarka, New Delhi, Delhi, India",28.5837366,77.0917441,Chain Snatching / Robbery," Chain snatching  
						  More Information »
« Less Information
"
"Rohini, New Delhi, Delhi, India",28.72229355,77.08052722442523,Catcalls/Whistles," Harassed at Rohini  
						  More Information »
« Less Information
"
"Lucknow Railway Station, Kanpur Road, Railway Colony, Charbagh, Lucknow, Uttar Pradesh, India",26.8334969,80.9264143,Commenting," 2 men had taken all the money and jewellry from a family that was going to board a train  
						  More Information »
« Less Information
"
"Kurla Railway Station, Station Road, Brahmanwadi, Kurla, Mumbai, Maharashtra 400024, India",19.0673,72.8802,Ogling/Facial Expressions/Staring," Harassed at Kurla station  
						  More Information »
« Less Information
"
"Sonepat, Haryana 131029, India",28.99197,77.0342633,Ogling/Facial Expressions/Staring," While travelling from chandigarh to Delhi one elderly person was sitting next to me. After completing half of the journey he placed his bag...  
						  More Information »
« Less Information
"
"Tallital, Nainital, Uttarakhand 263002, India",29.3752401,79.4636013,Taking pictures," A random guy started taking my pictures.  
						  More Information »
« Less Information
"
"Saket, Mehrauli - Badarpur Road, Saiyad ul Ajaib, Saiyad Ul Ajaib Village, Saket, New Delhi, Delhi 110030, India",28.523489650000002,77.2096309609309,Commenting," Commenting and stalking  
						  More Information »
« Less Information
"
"Kishangarh, Rajasthan, India",26.5885585,74.861097,Catcalls/Whistles," My friend went to one of the departmental stores in Rajasthan. She was carrying 2 bags of goods which she had bought. 2 men on the street told...  
						  More Information »
« Less Information
"
"Barsapara, Guwahati, Assam, India",26.1805978,91.753943,Sexual Invites," Sexual Invites  
						  More Information »
« Less Information
"
"Mayur Vihar Phase III, New Delhi, Delhi 110096, India",28.6138954,77.2090057,Poor / No Street Lighting," Me and my mom were coming back from my friend's place when two guys with bike started circling us and as it was dark it gave them the opportunity...  
						  More Information »
« Less Information
"
"Nerul, Navi Mumbai, Maharashtra, India",19.03359375,73.01816400929746,Catcalls/Whistles," I was in a crowded place so there was 1 person who said to me something very disturbing - ""chute chatne degi"". Since it was a crowded place...  
						  More Information »
« Less Information
"
"Kurla Railway Station, Station Road, Brahmanwadi, Kurla, Mumbai, Maharashtra 400024, India",19.0673,72.8802,Ogling/Facial Expressions/Staring," It happened to me at the Kurla station when a man brushed his elbows at my breasts. I yelled at him but he pretended like nothing like that...  
						  More Information »
« Less Information
"
"Rajeev Chowk, Connaught Place, New Delhi, Delhi 110001, India",28.6314022,77.2193791,Catcalls/Whistles," I was in the metro with a friend of mine and a guy was continuously whistling.  
						  More Information »
« Less Information
"
"Navi Mumbai, Maharashtra, India",19.0308262,73.0198537,Catcalls/Whistles," Catcalls and touching have happened with me and a friend of mine Commenting and stalking have happened too.  
						  More Information »
« Less Information
"
"Hauz Rani, Malviya Nagar, New Delhi, Delhi 110017, India",28.5377121,77.2133844,Taking pictures," Someone took my picture without my permission  
						  More Information »
« Less Information
"
"Green Park Colony, Bareilly, Uttar Pradesh 243006, India",28.355099,79.417851,Ogling/Facial Expressions/Staring," Commenting, catcall, whistles,touching  
						  More Information »
« Less Information
"
"Kohat Enclave Metro Station, Lala Jagat Narayan Marg, MD Block, Dakshini Pitampura, Pitampura, New Delhi, Delhi 110088, India",28.696832800000003,77.14245952839511,Commenting," While being on a scooty and waiting for the signal to turn green, a group of 6 guys were starting, and passing indecent comments.  
						  More Information »
« Less Information
"
"Sunrise Park, Gurukul, Ahmedabad, Gujarat 380052, India",23.0457058,72.5268056,Rape / Sexual Assault," Twice when I was under 18. Almost got raped. 1st standard by music teacher. Second time in 9th standard by tuition teacher. When I was doing...  
						  More Information »
« Less Information
"
"Juhu, Mumbai, Maharashtra, India",19.1070215,72.8275275,Commenting," I was sexually harassed by the auto driver in the auto on my way to college. He passed comments and tried touching and catching my hand very...  
						  More Information »
« Less Information
"
"Ganpati Nagar, Jaipur, Rajasthan, India",26.9154928,75.7889389,Touching /Groping," A biker tried to grab my breasts  
						  More Information »
« Less Information
"
"Sion Railway Station (W), Station Road, Sindhi Colony, Sion, Mumbai, Maharashtra 400022, India",19.0465213,72.8632834,Catcalls/Whistles," I live in Laxmi Baug Sion, and there are shops along the stretch from the station road right upto the entrance of my chawl. There are muslim...  
						  More Information »
« Less Information
"
"Sion, Mumbai, Maharashtra, India",19.0465213,72.8632834,Catcalls/Whistles," everyday there are gangs of boys sitting exactly outside the entrance of my chawl and they are there from 7 - 11:30 pm and keep harassing all...  
						  More Information »
« Less Information
"
"Lothian Road, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Touching /Groping," At the metro station a man tried to touch me  
						  More Information »
« Less Information
"
"Gamal Abdel Nasser Marg, Block 1, Sarvapriya Vihar, New Delhi, Delhi 110016, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," A boy rubbed his penis against my ass
Hauz Khan Metro Station

afternoon 1.30 pm  
						  More Information »
« Less Information
"
"Chembur Railway Station, Narayan Gajanan Acharya Marg, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0579376,72.8968948,Ogling/Facial Expressions/Staring," Have seen girls being stared upon by guys and making them feel uncomfortable. Also whistling and ogling.  
						  More Information »
« Less Information
"
"Municipal Corporation of Greater Mumbai Quarters, Road No 29, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0390722,72.8501829,Ogling/Facial Expressions/Staring," I'm a 21 years old college going girl living in Sion. It is very difficult and a scary affair almost everyday, anytime of the day. The most...  
						  More Information »
« Less Information
"
"Koregaon Park, Pune, Maharashtra, India",18.5377173,73.8929915,Touching /Groping," I was walking with my friend around 9-10 p.m. on North Main road, both of us covering our upper bodies with a scarf since it was cold.

A bike...  
						  More Information »
« Less Information
"
"Udaipur, Rajasthan, India",24.578721,73.6862571,Touching /Groping," I was alone with my mother walking during Holi in Udaipur, during our holidays, when several men approached us with colors, even though we insisted...  
						  More Information »
« Less Information
"
"Police Colony, Sector 12, R.K. Puram, New Delhi, Delhi 110022, India",28.5503805,77.1855231,Taking pictures," morning 11 am  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Touching /Groping," I was walking on the road and a bike came behind me and they pulled my hand while they were driving. It was a full road  
						  More Information »
« Less Information
"
"Doon Vihar, Jakhan, Dehradun, Uttarakhand, India",30.3631301,78.0683109,Catcalls/Whistles," A group of boys followed us and asked us for our number  
						  More Information »
« Less Information
"
"Bandra East, Mumbai, Maharashtra, India",19.0616565,72.8498111,Commenting," Auto drivers and even other pedestrians stand occupying the whole skywalk with the intention of groping girls or women that try to pass them...  
						  More Information »
« Less Information
"
"Valmiki Nagar, Domalguda, Himayath Nagar, Hyderabad, Andhra Pradesh 500029, India",15.8147021,78.0265024,Touching /Groping," As I was walking in the small lane to cross in between two streets...a man on the bike came from behind and touched my back and sped away within...  
						  More Information »
« Less Information
"
"N Block, Greater Kailash I, New Delhi, Delhi 110048, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," afternoon 3.30 pm  
						  More Information »
« Less Information
"
"Yamuna Bank Metro Station, Yamuna Bank, New Delhi, Delhi 110092, India",28.6138954,77.2090057,Chain Snatching / Robbery," An incident of chain snatching happened at the Yamuna bank area. I had filed an FIR for that.  
						  More Information »
« Less Information
"
"Kanpur, Uttar Pradesh, India",26.4609135,80.3217588,Indecent exposure," was groped while climbing the stair case of the house  
						  More Information »
« Less Information
"
"Bangalore, Karnataka, India",12.9767936,77.590082,Ogling/Facial Expressions/Staring," Navigating everyday is a challenge in Indian Cities. I have lived in Coimbatore, Mumbai, Varanasi and Bangalore and from the morning, every...  
						  More Information »
« Less Information
"
"pedder road, Mumbai, Maharashtra, India",18.9730483,72.81014354667902,Touching /Groping," a man tried to touch me inappropriately on the road. i looked at him and said what and he didnt react to it. i went away.  
						  More Information »
« Less Information
"
"Shyam Nagar, Jogeshwari East, Mumbai, Maharashtra, India",19.1429335,72.8552066,Touching /Groping," I was touched in an inappropriate way in my locality (Indira Nagar)  
						  More Information »
« Less Information
"
"Sector 125, Noida, Uttar Pradesh 201303, India",28.5454077,77.3297605,Ogling/Facial Expressions/Staring," A group of boys were commenting and whistling while I was performing a play. (street play).  
						  More Information »
« Less Information
"
"Panvel, Forest Colony, Panvel, Navi Mumbai, Maharashtra 410206, India",19.0240906,73.0543069,Commenting," My friend and I came back home at night and some guys outside a bar in Panvel commented and were whistling.  
						  More Information »
« Less Information
"
"Bhandup, Mumbai, Maharashtra, India",19.1438684,72.9384327,Taking pictures," I had boarded a train from Sion to Thane, and as I got a seat, I noticed through thr gaps created by haphazard standing of people,  a guy was...  
						  More Information »
« Less Information
"
"Aarey Colony, Goregaon East, Mumbai, Maharashtra, India",19.164954,72.8584335,Commenting," commenting  
						  More Information »
« Less Information
"
"Dwarka Metro Station, Nand Vihar, Sector 16A, Dwarka, New Delhi, Delhi 110078, India",28.5711087,77.0730945,Catcalls/Whistles," A man followed my friend and me when we were returning from college.  
						  More Information »
« Less Information
"
"Ghatkopar, Pedestrian Overpass, Saibaba Nagar, Pant Nagar, Ghatkopar East, Mumbai, Maharashtra 400077, India",19.0868209,72.9156026,Ogling/Facial Expressions/Staring," I was touched and groped at Ghatkopar in the night.  
						  More Information »
« Less Information
"
"CST, Dadabhai Naoroji Road, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",18.9332665,72.8345146,Ogling/Facial Expressions/Staring," Ogling and touching in the general compartment of the Dombivli train.  
						  More Information »
« Less Information
"
"Thane Police Station, Old Pune Road, Kharkar Alley, Thane West, Thane, Maharashtra 400601, India",19.1982091,72.9738017,Ogling/Facial Expressions/Staring," Guy touching girls back, making use of crowd in platform after train arrival.

It happened at Thane station platform  
						  More Information »
« Less Information
"
"Bangalore, Karnataka 560055, India",12.9767936,77.590082,Ogling/Facial Expressions/Staring," The incident happened outside BEL township.My friend and I were on a bike and talking to one of our college friend outside her home in bel township...  
						  More Information »
« Less Information
"
"Anand Vihar Metro Station, Isbt Anand Vihar, Anand Vihar, New Delhi, Delhi 110092, India",28.57861695,77.16123209562662,Ogling/Facial Expressions/Staring," Ogling, facial expressions, commenting  
						  More Information »
« Less Information
"
"Building, Chriyantand, Khasmahal, Mithapur, Patna, Bihar 800001, India",25.5869507,85.1343363,Stalking," I WAS GOING TO COACHING WHEN A MAN STALKED ME  
						  More Information »
« Less Information
"
"Dhadda Haripur, Punjab 144701, India",31.2501702,75.614612,Catcalls/Whistles," i was returning from school when a stranger standing near by whistled  
						  More Information »
« Less Information
"
"Sector 18A, Kakrola, New Delhi, Delhi, India",28.6138954,77.2090057,Catcalls/Whistles," I was going home from college on rickshaw , some guys in the car on the same side of the road were whistling and passing comments.  
						  More Information »
« Less Information
"
"Block F, Krishna Nagar, New Delhi, Delhi 110051, India",28.563701700000003,77.19340976494976,Ogling/Facial Expressions/Staring," There is Saturday market every week and lots of incidents of sexual harassment with girls and ladies  
						  More Information »
« Less Information
"
"CST, Dadabhai Naoroji Road, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",18.9332665,72.8345146,Ogling/Facial Expressions/Staring," Touched at all possible personal areas of my body. Some guy just rubbed his hand over my butt and one of the other times tried to look inside...  
						  More Information »
« Less Information
"
"Swaraj Colony, Civil Lines, Banda, Uttar Pradesh 210001, India",25.4775297,80.334921,Touching /Groping," I was 15 years old,was going to attend a fare in the city.On the way i was hit by a stranger on my hips.  
						  More Information »
« Less Information
"
"Kalpatru Estate, Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1429335,72.8552066,Rape / Sexual Assault," My friend was molested by her boyfriend.  
						  More Information »
« Less Information
"
"Crawford Market, Ramabai Ambedkar Marg, Dhobi Talao, Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001, India",18.9332665,72.8345146,Ogling/Facial Expressions/Staring," We were at Crawford market and this photographer slyly took a picture of our breasts (focussed). We went and confronted him and he denied taking...  
						  More Information »
« Less Information
"
"Kurla Railway Station, Moreshwar Patankar Marg, Brahmanwadi, Kurla West, Mumbai, Maharashtra 400024, India",19.0673,72.8802,Touching /Groping," A person in the train once tried to hold me. As there was a lot of crowd I couldn't help just change the place from where I was standing.  
						  More Information »
« Less Information
"
"Vijay Nagar Colony, Masab Tank, Hyderabad, Telangana, India",17.3953256,78.45456,Indecent exposure," In my hoemtown, Hyderabad, I was walking with my cousin. Somebody came and asked me an address. Then he started showing me nude pics of men...  
						  More Information »
« Less Information
"
"Kandivali, Jethava Nagar, Kandivali East, Mumbai, Maharashtra 400067, India",19.2103809,72.8640837,Touching /Groping," At a time I was going to Dadar. I was standing at Kandivali station and was with my relatives so I had to go in the general compartment. At...  
						  More Information »
« Less Information
"
"Rajpath Area, Central Secretariat, New Delhi, Delhi, India",28.6158794,77.2122822,Ogling/Facial Expressions/Staring," few goons Comments & whistling on my friend and also threatens us when we protested  
						  More Information »
« Less Information
"
"Narain Market, Sadar Bazaar, New Delhi, Delhi, India",28.5771634,77.1111848,Touching /Groping," i was shopping in sadar bazaar with my sister in law. A muslim man by appearance accompanied by a child, slapped my rear. i had a bat in my...  
						  More Information »
« Less Information
"
"Adarsh Nagar, New Delhi, Delhi 110052, India",28.7143205,77.1728184,Commenting," - stalking
- usually people (specially on bikes) hit  
						  More Information »
« Less Information
"
"Dariya Ganj, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," Commenting, catcall, whistles  
						  More Information »
« Less Information
"
"Janak Puri East Metro Station, Najafgarh Road, Nangli Jalib, Tilak Nagar, New Delhi, Delhi 110018, India",28.6138954,77.2090057,Touching /Groping," Touching, groping  
						  More Information »
« Less Information
"
"Sector 9, Gurgaon, Haryana 122006, India",28.4621791,77.0000718,Touching /Groping," A girl was stuck in the evening with her broken car. A guy approached her pretending to help. He happened to be a worst nightmare. A girl could...  
						  More Information »
« Less Information
"
"Rampura Bazar, Rampura, Kota, Rajasthan 324001, India",25.1872418,75.8413191,Taking pictures," I was going back to my house and a car followed me. People were clicking pics from the car.  
						  More Information »
« Less Information
"
"Bongan, West Bengal 713427, India",23.36424245,87.94389228369519,Touching /Groping," i was 10 yrs old. my cousin and i were sleeping in a room. he was 13 yrs old. when i woke up, i saw he was touching me everywhere. that time,...  
						  More Information »
« Less Information
"
"Chukkuwala, Dehradun, Uttarakhand, India",30.3255646,78.0436813,Touching /Groping," Touching, groping  
						  More Information »
« Less Information
"
"Connaught Place, New Delhi, Delhi, India",28.6314022,77.2193791,Touching /Groping," A man came close to my friend in a bus and he touched her private part which he was not supposed to touch.

This was at the bus stop near Connaught...  
						  More Information »
« Less Information
"
"Kalyan Foot Over Bridge, Kalyan Railway Yard, Kalyan, Maharashtra 421301, India",19.2716301,73.23586552517415,Touching /Groping," I was on my way to station in a rickshaw.There was this old man,who was forced to sit in the middle as the other lady was sitting on the other...  
						  More Information »
« Less Information
"
"Sector 6, Gandhinagar, Gujarat 382006, India",23.2151625,72.6356192,Touching /Groping," TOUCHING IN WRONG PLACE IN TRAIN  
						  More Information »
« Less Information
"
"Welcome, North Kanti Nagar, Block A, Silampur, Shahdara, New Delhi, Delhi 110031, India",28.6817299,77.3281172,Commenting," I was at the metro station. Two boys daily follow me and pass their comments.  
						  More Information »
« Less Information
"
"Chowpatty, Mumbai, Maharashtra, India",18.954354350000003,72.81232247040975,Commenting," Some boys started following me and commenting about me.  
						  More Information »
« Less Information
"
"Gurudwara Vikaspuri, Guru Virjanand Marg, Block M, Vikaspuri, New Delhi, Delhi 110018, India",28.63795445,77.07136933209345,Touching /Groping," The guy tried to touch the private part of my friend.  
						  More Information »
« Less Information
"
"Gandhinagar Bypass Rd, Urjanagar 1, Gandhinagar, Gujarat 382421, India",23.173711249999997,72.64213795095498,Taking pictures," I was sitting at this restaurent, Middletown with my friends when a group of boys started taking pictures of me.  
						  More Information »
« Less Information
"
"A 2B Block, Paschim Vihar, New Delhi, Delhi 110063, India",28.6138954,77.2090057,Indecent exposure," I was standing with my two friends in my society. After a while I noticed there was a boy continuously staring at us. Then suddenly I noticed...  
						  More Information »
« Less Information
"
"Metro Pedestrian Underpass, Ajmere Gate, New Delhi, Delhi 110006, India",28.6138954,77.2090057,Commenting," Constant staring and passing comments  
						  More Information »
« Less Information
"
"Block D, Dilshad Garden, New Delhi, Delhi 110095, India",28.6817299,77.3281172,Taking pictures," Chasing and following  
						  More Information »
« Less Information
"
"Rajpath Road Area, Central Secretariat, New Delhi, Delhi, India",28.6158794,77.2122822,Touching /Groping," A boy was stalking me and my friend for 10 mins. When we realised he started walking fast, we entered into a crowded place and he touched us...  
						  More Information »
« Less Information
"
"Kamla Nagar, New Delhi, Delhi 110007, India",28.6138954,77.2090057,Commenting," I was followed and commented on ""Kya boobs gain"" and ""Maal lag rahi hai""  
						  More Information »
« Less Information
"
"Borivali West, Mumbai, Maharashtra, India",19.2294561,72.8479905,Ogling/Facial Expressions/Staring," I was in a crowded bus when this happened. My friend and I were sitting in the general seats on the left side of the bus. the man next to my...  
						  More Information »
« Less Information
"
"Kurla Railway Station, Station Road, Brahmanwadi, Kurla, Mumbai, Maharashtra 400024, India",19.0673,72.8802,Touching /Groping," Inappropriately touched during morning and afternoon rush hours at Kurla station.  
						  More Information »
« Less Information
"
"Shirdi, Maharashtra, India",19.7668121,74.4754386,Taking pictures," Tried to touch my breast with his elbow and hand  
						  More Information »
« Less Information
"
"Kerala, India",10.3528744,76.5120396,Taking pictures," ABUSING AND ASKING TO DIE  
						  More Information »
« Less Information
"
"Sector 16 C, Kakrola, New Delhi, Delhi, India",28.6138954,77.2090057,Ogling/Facial Expressions/Staring," I was going home from college with my friend on rickshaw,a guy was in a car on the other side of the road was stalking and passing comments...  
						  More Information »
« Less Information
"
"Minto Bridge Colony, Barakhamba, New Delhi, Delhi, India",28.6274035,77.2288976,Catcalls/Whistles," A man saw my friend in the underpass and was masturbating in front of her. He used foul words to address her.  
						  More Information »
« Less Information
"
"Haryana 125033, India",29.14538425,75.70431860267045,Stalking," i was returning from coaching when a boy stalked me.  
						  More Information »
« Less Information
"
"Pocket C, Sector 1, Rohini, New Delhi, Delhi, India",28.71301205,77.1264428658497,Touching /Groping," My friend and I were walking behind our colony when a man came to my friend and groped the waist.  
						  More Information »
« Less Information
"
"Asansol Airport, West Bengal 713339, India",23.5380652,87.29408307143142,Ogling/Facial Expressions/Staring," My train had arrived at 4.15am
The TT on the way out leered at me terribly,,,and i gave him a stern look.
Right after that an old man coming...  
						  More Information »
« Less Information
"
"Minto Bridge Colony, Barakhamba, New Delhi, Delhi, India",28.6274035,77.2288976,Touching /Groping," At the work place - ignored at the time and later brought it to the knowledge of the concerned authority  
						  More Information »
« Less Information
"
"Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",12.9755066,77.6020856,Ogling/Facial Expressions/Staring," My friend and I were walking down the road when two guys on a bike slowed down next to us, grabbed my friend\'s breasts and sped off. We did...  
						  More Information »
« Less Information
"
"W Block, Greater Kailash, New Delhi, Delhi 110048, India",28.6138954,77.2090057,Taking pictures," Yelling abuses or passing indecent remarks at girls. Touching them at inappropriate places.  
						  More Information »
« Less Information
"
"Titarpur Metro Station, Najafgarh Road, Block J, Rajouri Garden Extension, Rajouri Garden, New Delhi, Delhi 110027, India",28.4444554,77.4655984,Ogling/Facial Expressions/Staring," One of my friends was sexually harassed. While she was walking on the street the man felt her up.  
						  More Information »
« Less Information
"
"Manoharpukur, Kalighat, Kolkata, West Bengal, India",22.5204164,88.3505674,Touching /Groping," I was in the market with my family and a man actually groped my breast.  
						  More Information »
« Less Information
"
"8/1, Main Market Marg, Block 8, Press Colony, Mayapuri, New Delhi, Delhi 110027, India",28.6371795,77.1297333,Commenting," i was in a park and a girl was sitting on a bench. A guy was trying to sit with her and trouble her. All the other people were enjoying the...  
						  More Information »
« Less Information
"
"Cuffe Parade, Mumbai, Maharashtra, India",18.9157866,72.8189036,Commenting," I was in a cab and the driver started talking how his previous customer was a boy and he forcefully got a girl and raped her. He was speaking...  
						  More Information »
« Less Information
"
"Rajiv Chowk Metro Station Gate No. 1, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001, India",28.6337981,77.218344,Touching /Groping," Someone pinched her on the metro  
						  More Information »
« Less Information
"
"Vasant Vihar, New Delhi, Delhi, India",28.5602932,77.1628475,Ogling/Facial Expressions/Staring," A boy offered me a ride to the metro station and then abused me.  
						  More Information »
« Less Information
"
"Sector 16 C, Kakrola, New Delhi, Delhi, India",28.6138954,77.2090057,Taking pictures," A group of hooligans were clicking pictures of me and my friends. When we approached them and asked them to stop, they abused us.  
						  More Information »
« Less Information
"
"Minto Bridge Colony, Barakhamba, New Delhi, Delhi, India",28.6274035,77.2288976,Catcalls/Whistles," I was travelling in the train from Delhi to Bhopal. One guy sitting on the upper berth gave me indecent looks, was whistling and making faces.  
						  More Information »
« Less Information
"
"Minto Bridge Colony, Barakhamba, New Delhi, Delhi, India",28.6274035,77.2288976,Touching /Groping," I was coming back home from my coaching class when suddenly someone on a bike held my hand and increased the acceleration of the bike.  
						  More Information »
« Less Information
"
"Bel Colony, Chander Nagar, Surya Nagar, Ghaziabad, Uttar Pradesh, India",28.661735999999998,77.32488845799148,Touching /Groping," A man patted my friend while she was walking and ran away  
						  More Information »
« Less Information
"
"Ajit Colony, Jodhpur, Rajasthan, India",26.2967719,73.0351433,Ogling/Facial Expressions/Staring," Commenting, touching, groping  
						  More Information »
« Less Information
"
"Mathura Road, Pocket C, Saidabad, New Delhi, Delhi 110044, India",28.6138954,77.2090057,Indecent exposure," A boy started masturbating in front of us.  
						  More Information »
« Less Information
"
"Rajouri Garden Extension, Rajouri Garden, New Delhi, Delhi 110027, India",28.4444554,77.4655984,Touching /Groping," I was being stalked by two boys who after following me for about an hour tried to make conversation. On my refusal to talk to them they got...  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," Commenting in the mall in the afternoon.  
						  More Information »
« Less Information
"
"Neb Sarai, Block J, Saket, New Delhi, Delhi 110017, India",28.523489650000002,77.2096309609309,Ogling/Facial Expressions/Staring," people takes advantage in overcrowded metros and buses.they passes lewd comments and groped.  
						  More Information »
« Less Information
"
"Karol Bagh, New Delhi, Delhi, India",28.6408204,77.2114592,Catcalls/Whistles," some days ago,when i was going to my home some boys and even aged people started commenting on me and my friend too.  
						  More Information »
« Less Information
"
"New Delhi, Delhi, India",28.6138954,77.2090057,Commenting," some people commenting on our dressingsense in the metro.  
						  More Information »
« Less Information
"
"Saket, New Delhi, Delhi, India",28.523489650000002,77.2096309609309,Ogling/Facial Expressions/Staring," A guy made indescent expression while i was returning home from tuition.  
						  More Information »
« Less Information
"
"Janakpuri, New Delhi, Delhi, India",28.6116644,77.10516538026366,Ogling/Facial Expressions/Staring," it was a usual evening out with friends when some guys(rowdy) come along the road and started commenting on a girl abusively.  
						  More Information »
« Less Information
"
"New Delhi Railway Station, New Delhi, Delhi 110006, India",28.6437003,77.2189266,Catcalls/Whistles," while walking for the platform a guy crossed by squeezing my butt.i got so angry and gave him a slap.  
						  More Information »
« Less Information
"
"Ghaziabad, Uttar Pradesh, India",28.6711527,77.4120356,Taking pictures," mobile phone was stolen by a boy who was on a bike and ran  away without seeing whether how he had hurt that girl.  
						  More Information »
« Less Information
"
